0.07257,0.072619,0.072682,0.072702,0.072685,0.072401,0.072246,0.072519,0.072816,0.073186,0.073149,0.073117,0.072915,0.072665,0.072718,0.072681,0.073072,0.07313,0.073013,0.072901,0.072524,0.0724,0.072247,0.072519,0.072746,0.072882,0.072837,0.072372,0.07189,0.071304,0.071091,0.071202,0.071281,0.071436,0.071109,0.070627,0.069954,0.069531,0.069557,0.069736,0.070124,0.070023,0.069785,0.069497,0.069043,0.068825,0.068719,0.069091,0.069279,0.069065,0.068664,0.06794,0.067596,0.067309,0.067358,0.067512,0.067611,0.06781,0.067582,0.067397,0.067151,0.066955,0.067157,0.067254,0.067417,0.067203,0.067058,0.06707,0.067058,0.067279,0.06737,0.067707,0.067779,0.067691,0.067562,0.067418,0.067604,0.067912,0.068443,0.068809,0.068901,0.068923,0.068641,0.068615,0.068501,0.068863,0.069681,0.07033,0.070747,0.070569,0.070484,0.070434,0.070404,0.070698,0.070897,0.071509,0.071771,0.071845,0.07166,0.071278,0.071356,0.071454,0.072018,0.07246,0.072616,0.07273,0.072447,0.072223,0.071971,0.071944,0.071958,0.071927,0.072101,0.072048,0.071949,0.071655,0.071484,0.071476,0.07143,0.071655,0.071518,0.071355,0.070956,0.070572,0.070469,0.070305,0.070457,0.070453,0.070514,0.070358,0.069779,0.069277,0.068619,0.068487,0.068609,0.068676,0.068628,0.06814,0.067588,0.06715,0.067101,0.067557,0.067849,0.067949,0.067598,0.067257,0.066992,0.066752,0.066809,0.066861,0.06725,0.067342,0.067249,0.067181,0.067016,0.066986,0.06691,0.067243,0.067493,0.067616,0.067749,0.067488,0.067457,0.067372,0.067659,0.068166,0.068482,0.068742,0.068351,0.067981,0.067751,0.068,0.068815,0.069493,0.0699,0.069617,0.069266,0.069125,0.069138,0.069676,0.070207,0.07084,0.071142,0.070981,0.070799,0.070471,0.070645,0.070876,0.071404,0.071794,0.071688,0.071429,0.071,0.071072,0.071275,0.071612,0.072156,0.072393,0.072547,0.072205,0.071806,0.071497,0.071362,0.071571,0.071591,0.07183,0.071827,0.071785,0.071793,0.071517,0.071416,0.071101,0.071089,0.071085,0.070844,0.070571,0.070061,0.069892,0.069768,0.06984,0.069804,0.069478,0.069187,0.068632,0.068417,0.06825,0.068251,0.06859,0.068745,0.068756,0.06836,0.067833,0.067429,0.06714,0.067409,0.067591,0.06771,0.067566,0.067175,0.06678,0.066293,0.066497,0.066832,0.067437,0.067946,0.06794,0.06777,0.067123,0.066677,0.066579,0.066901,0.067475,0.067484,0.067454,0.067139,0.067016,0.067194,0.067485,0.06805,0.068513,0.069027,0.069064,0.068885,0.068722,0.068481,0.068733,0.069144,0.069888,0.070295,0.070179,0.069992,0.069582,0.069718,0.069884,0.070418,0.070933,0.071078,0.071242,0.071116,0.071056,0.071042,0.071069,0.071604,0.072007,0.0724,0.07223,0.071703,0.071197,0.070791,0.071095,0.071543,0.072133,0.072252,0.071886,0.071556,0.071133,0.071089,0.071182,0.071483,0.071688,0.071403,0.071045,0.070464,0.070052,0.069824,0.069902,0.070247,0.07029,0.070269,0.069878,0.06953,0.069336,0.06928,0.069651,0.069613,0.069443,0.068926,0.068299,0.067981,0.067638,0.067776,0.068119,0.068436,0.068446,0.068026,0.067702,0.06718,0.067038,0.067077,0.067224,0.067519,0.067438,0.06741,0.067205,0.067173,0.067339,0.067504,0.067944,0.068164,0.068341,0.068046,0.067551,0.067279,0.067309,0.067809,0.068096,0.068308,0.068164,0.067851,0.067702,0.067641,0.068043,0.068578,0.069094,0.069311,0.068971,0.068781,0.068593,0.068854,0.06946,0.070112,0.070766,0.070922,0.071146,0.071326,0.071704,0.072129,0.072453,0.072836,0.072819,0.072731,0.072343,0.071811,0.071568,0.071115,0.071186,0.071428,0.071849,0.072084,0.071875,0.071632,0.071228,0.071221,0.071423,0.071768,0.072079,0.071894,0.071686,0.071313,0.071073,0.070985,0.07097,0.071231,0.071256,0.071275,0.070919,0.070295,0.069969,0.069651,0.069973,0.0702,0.070283,0.069969,0.069351,0.068919,0.068461,0.068464,0.068623,0.068896,0.069034,0.068697,0.06835,0.067852,0.067569,0.067623,0.067776,0.068069,0.067783,0.067611,0.067169,0.066899,0.066975,0.06707,0.067515,0.06774,0.067932,0.067897,0.067549,0.067365,0.067247,0.067549,0.067675,0.067722,0.067703,0.067521,0.067524,0.067381,0.067678,0.068241,0.068696,0.068836,0.068504,0.06821,0.068187,0.068488,0.068969,0.069478,0.070125,0.070209,0.070182,0.070014,0.069837,0.070027,0.070173,0.070706,0.070904,0.071143,0.071183,0.070914,0.070859,0.070761,0.071057,0.071287,0.071348,0.071352,0.071032,0.070934,0.070685,0.070828,0.071275,0.071785,0.072188,0.072004,0.071716,0.071258,0.070917,0.07092,0.071044,0.07172,0.071942,0.07186,0.071278,0.070464,0.069966,0.069697,0.069996,0.070301,0.070341,0.070217,0.069863,0.069715,0.069461,0.069397,0.069453,0.069442,0.069424,0.069029,0.06873,0.068474,0.068466,0.068582,0.068538,0.068529,0.068175,0.067943,0.067596,0.067388,0.067412,0.067568,0.06795,0.068024,0.067871,0.067467,0.066925,0.066811,0.066726,0.067193,0.067738,0.068172,0.068184,0.067727,0.067327,0.067111,0.067342,0.06782,0.068254,0.068664,0.068584,0.068397,0.068158,0.068079,0.068396,0.068827,0.069416,0.069512,0.069434,0.069413,0.069353,0.069591,0.069841,0.070271,0.070498,0.070728,0.070857,0.070573,0.070262,0.069876,0.070127,0.070829,0.071487,0.071935,0.071604,0.071256,0.070814,0.070775,0.07106,0.071225,0.071449,0.071375,0.071259,0.07102,0.070885,0.071124,0.07156,0.072084,0.072003,0.071684,0.071314,0.070855,0.070802,0.070718,0.070964,0.071102,0.07107,0.070944,0.070369,0.069998,0.069598,0.069594,0.069844,0.069971,0.070036,0.069628,0.069164,0.068635,0.068353,0.068521,0.06881,0.069077,0.068749,0.068342,0.067989,0.067823,0.067972,0.067949,0.068018,0.067879,0.067651,0.067645,0.067469,0.067566,0.067678,0.067908,0.06792,0.067655,0.067553,0.067226,0.066976,0.066839,0.067101,0.067643,0.067905,0.068082,0.068094,0.068011,0.067832,0.067756,0.068053,0.068501,0.069048,0.069224,0.069137,0.068904,0.068595,0.068757,0.069149,0.069858,0.070252,0.070143,0.069814,0.069263,0.069052,0.0692,0.069712,0.070457,0.070827,0.07096,0.070623,0.070489,0.070483,0.070683,0.071179,0.07125,0.071227,0.070914,0.070806,0.070857,0.0709,0.071199,0.07131,0.071478,0.071399,0.071235,0.07119,0.071028,0.071075,0.071049,0.071146,0.071138,0.071061,0.071137,0.070918,0.070668,0.070337,0.070186,0.070433,0.070401,0.070246,0.069838,0.069549,0.069314,0.069312,0.069691,0.069824,0.069928,0.069629,0.069088,0.068494,0.067973,0.068157,0.068617,0.069194,0.069229,0.068603,0.067905,0.067175,0.067044,0.067311,0.067818,0.068178,0.06796,0.067654,0.067288,0.067244,0.06741,0.067694,0.068141,0.068159,0.06805,0.067749,0.06762,0.067745,0.067915,0.068414,0.068676,0.068885,0.068787,0.068457,0.068298,0.068073,0.068247,0.06854,0.068957,0.069366,0.069499,0.069507,0.06928,0.069229,0.069362,0.069645,0.070225,0.070507,0.070746,0.070316,0.070014,0.069917,0.07001,0.070616,0.070965,0.071162,0.07098,0.070645,0.070641,0.070692,0.071068,0.071405,0.071616,0.071663,0.071322,0.071042,0.070696,0.07084,0.071167,0.071618,0.071871,0.071408,0.070763,0.069949,0.069749,0.069991,0.070496,0.071031,0.07097,0.07081,0.070326,0.069844,0.069666,0.069535,0.069769,0.069893,0.07007,0.069873,0.069405,0.069039,0.068574,0.068594,0.068629,0.068793,0.068813,0.068558,0.068372,0.06804,0.067961,0.068119,0.068321,0.068467,0.068093,0.067823,0.067508,0.067558,0.067772,0.068037,0.068431,0.068387,0.068235,0.067808,0.067382,0.067364,0.067444,0.067799,0.068008,0.068148,0.068026,0.067786,0.067916,0.068043,0.068421,0.068787,0.068988,0.069219,0.069249,0.069289,0.06907,0.069073,0.069343,0.069508,0.069745,0.069647,0.069448,0.069083,0.068909,0.069241,0.069608,0.07021,0.070513,0.070585,0.070443,0.070124,0.070191,0.070204,0.070689,0.071064,0.071242,0.071031,0.070367,0.070104,0.070023,0.070335,0.070873,0.071354,0.071694,0.071447,0.071099,0.070628,0.070389,0.070576,0.070914,0.071438,0.071445,0.071208,0.070666,0.070051,0.069987,0.070057,0.070444,0.070406,0.070198,0.069868,0.069297,0.069107,0.068923,0.069172,0.06943,0.069608,0.069634,0.069112,0.068741,0.068364,0.068376,0.068625,0.068819,0.068988,0.068655,0.068285,0.067861,0.067601,0.067867,0.068272,0.068899,0.068985,0.068838,0.068543,0.068065,0.06795,0.067898,0.068184,0.068272,0.068125,0.067972,0.067727,0.067791,0.067798,0.068205,0.068631,0.0688,0.068899,0.068631,0.068581,0.068613,0.068795,0.069138,0.069172,0.06922,0.069087,0.069178,0.069088,0.068846,0.069035,0.069262,0.069767,0.070108,0.070255,0.07023,0.069778,0.069606,0.069627,0.070204,0.070782,0.071067,0.071026,0.070496,0.070293,0.070228,0.070543,0.070876,0.07095,0.070969,0.070621,0.07047,0.070363,0.070368,0.070791,0.071043,0.071443,0.071396,0.071189,0.070908,0.070346,0.070222,0.070275,0.070655,0.070657,0.070318,0.070071,0.069625,0.069425,0.069327,0.069687,0.070051,0.070053,0.070058,0.069652,0.069285,0.06878,0.068505,0.068813,0.069097,0.069318,0.069166,0.068978,0.068856,0.06872,0.06899,0.069206,0.069394,0.06907,0.068638,0.068303,0.067917,0.06798,0.068041,0.068516,0.068846,0.06873,0.068547,0.067911,0.067698,0.067717,0.068039,0.068478,0.068615,0.068727,0.068567,0.068459,0.068487,0.068676,0.069222,0.069449,0.069632,0.069319,0.068937,0.068851,0.068811,0.06914,0.069485,0.069969,0.070152,0.069916,0.06968,0.069327,0.069531,0.069795,0.070175,0.070258,0.069949,0.069703,0.069395,0.069485,0.069725,0.070194,0.070812,0.070967,0.070893,0.07046,0.070129,0.069919,0.070049,0.070687,0.071167,0.071548,0.07124,0.070485,0.069902,0.069333,0.0695,0.069971,0.070606,0.070798,0.070502,0.070282,0.069932,0.069923,0.069988,0.070257,0.070513,0.070319,0.070114,0.069661,0.069361,0.069172,0.069266,0.069822,0.069926,0.069782,0.069153,0.068643,0.06862,0.06883,0.06941,0.069547,0.06951,0.06915,0.068634,0.068374,0.068122,0.068209,0.068506,0.068638,0.068657,0.0682,0.067987,0.067676,0.06763,0.067833,0.068171,0.06871,0.068852,0.069069,0.068887,0.068749,0.068676,0.068649,0.068958,0.069076,0.06925,0.069072,0.068771,0.068628,0.068511,0.068864,0.069232,0.06957,0.069501,0.06908,0.068945,0.068926,0.06944,0.069993,0.070285,0.070345,0.069971,0.069812,0.069466,0.069468,0.069702,0.070241,0.07088,0.07093,0.070769,0.07041,0.070136,0.070105,0.070084,0.070552,0.070793,0.070799,0.070602,0.070182,0.069982,0.069837,0.070191,0.070772,0.071257,0.071371,0.070743,0.070016,0.069349,0.069389,0.069899,0.070377,0.070672,0.070392,0.070051,0.069643,0.06941,0.069496,0.069594,0.069724,0.069518,0.069453,0.069327,0.069172,0.069244,0.069296,0.069707,0.069723,0.069529,0.069214,0.0686,0.06838,0.068297,0.068617,0.06904,0.06918,0.069015,0.068492,0.068234,0.068056,0.068109,0.068498,0.068966,0.06932,0.069082,0.068713,0.068277,0.068011,0.068241,0.068628,0.069111,0.06909,0.068909,0.068742,0.06857,0.068683,0.068859,0.069343,0.069709,0.069681,0.069388,0.068902,0.06881,0.068804,0.069049,0.069437,0.069655,0.069748,0.069317,0.069111,0.069083,0.06937,0.069899,0.070227,0.070678,0.070555,0.070218,0.069751,0.069389,0.069498,0.069799,0.070379,0.07063,0.070621,0.070349,0.069855,0.069879,0.069932,0.070298,0.070593,0.070629,0.070563,0.070252,0.070153,0.070144,0.070375,0.070753,0.07085,0.070865,0.070467,0.070099,0.069793,0.069808,0.070269,0.070421,0.070477,0.070175,0.069809,0.0697,0.069608,0.069847,0.069688,0.069602,0.069412,0.069298,0.069209,0.068804,0.068695,0.068691,0.069132,0.0697,0.069799,0.069659,0.069045,0.06863,0.068457,0.068666,0.06908,0.069193,0.069236,0.068946,0.068758,0.068593,0.068373,0.068576,0.068819,0.069115,0.069021,0.068781,0.068713,0.068641,0.068818,0.068873,0.069033,0.069136,0.069098,0.069026,0.068707,0.068814,0.068931,0.069242,0.06954,0.069505,0.069532,0.069332,0.069298,0.069256,0.069275,0.069498,0.069662,0.069926,0.069728,0.069332,0.069155,0.069233,0.069732,0.070015,0.070161,0.069985,0.06956,0.069422,0.069186,0.069296,0.069562,0.070085,0.070548,0.070659,0.07061,0.069973,0.069636,0.069613,0.07003,0.070641,0.070771,0.070731,0.070389,0.070011,0.069878,0.069895,0.070353,0.070564,0.070676,0.070463,0.070015,0.069889,0.069658,0.069803,0.069946,0.070101,0.070077,0.069724,0.069435,0.06885,0.068703,0.069054,0.06956,0.069969,0.069771,0.069389,0.06882,0.068652,0.068912,0.069353,0.069975,0.069885,0.069536,0.068847,0.068403,0.068426,0.068534,0.068912,0.068972,0.069015,0.068981,0.068727,0.068656,0.068436,0.068565,0.068719,0.068865,0.069032,0.068899,0.068915,0.068684,0.068694,0.06886,0.069157,0.069446,0.069298,0.069164,0.068941,0.068829,0.06906,0.069218,0.069505,0.069367,0.069353,0.069271,0.069132,0.069142,0.069052,0.069328,0.069561,0.069758,0.069886,0.069547,0.069524,0.069473,0.069773,0.070091,0.070209,0.070205,0.069871,0.069763,0.06945,0.069439,0.069715,0.070083,0.0705,0.0704,0.070203,0.06983,0.069668,0.069939,0.070232,0.070594,0.070507,0.070146,0.069852,0.069549,0.069544,0.069472,0.069718,0.070077,0.070367,0.070448,0.070098,0.069731,0.069359,0.069439,0.06977,0.070223,0.070505,0.070121,0.069788,0.069498,0.0695,0.069754,0.069829,0.0698,0.069343,0.068894,0.068686,0.068621,0.068875,0.06912,0.069666,0.069789,0.069564,0.06913,0.068418,0.068101,0.068099,0.068722,0.069334,0.069562,0.069485,0.068865,0.068515,0.068255,0.068498,0.068857,0.069008,0.069011,0.068572,0.068396,0.068294,0.068407,0.068885,0.069137,0.069465,0.069363,0.069319,0.069236,0.069,0.06914,0.069248,0.069539,0.069655,0.069566,0.06939,0.068961,0.068836,0.068987,0.069527,0.070102,0.070298,0.070427,0.07005,0.06987,0.069581,0.069408,0.069562,0.069691,0.070008,0.070022,0.069938,0.069729,0.069541,0.069922,0.070308,0.070743,0.070717,0.070207,0.069684,0.069279,0.069471,0.069732,0.070363,0.070687,0.070392,0.069902,0.069226,0.069097,0.069205,0.0698,0.070343,0.070349,0.070143,0.069547,0.069036,0.068889,0.069217,0.070051,0.070457,0.070514,0.069974,0.069303,0.068906,0.068731,0.069092,0.06932,0.069503,0.069408,0.069151,0.06913,0.069023,0.069251,0.069308,0.069428,0.06958,0.069514,0.069557,0.069164,0.068875,0.068653,0.068667,0.069074,0.069133,0.069279,0.069045,0.068807,0.068641,0.068571,0.06899,0.069195,0.069376,0.069173,0.068679,0.068317,0.068229,0.068726,0.06907,0.069426,0.069442,0.069202,0.069028,0.068748,0.068837,0.069132,0.069609,0.069943,0.069824,0.069759,0.069452,0.069413,0.069482,0.06963,0.069902,0.069887,0.069885,0.069582,0.069349,0.069521,0.069649,0.07016,0.070396,0.07044,0.070225,0.069944,0.070086,0.070074,0.070319,0.070484,0.070579,0.070608,0.0701,0.06974,0.069361,0.069471,0.069916,0.070322,0.070653,0.070304,0.069888,0.06933,0.069111,0.069457,0.069734,0.070167,0.070243,0.070253,0.070041,0.069582,0.069445,0.069257,0.06966,0.069961,0.070162,0.069925,0.069361,0.069089,0.068905,0.069159,0.06943,0.069635,0.069609,0.069215,0.069052,0.068839,0.068783,0.068844,0.068858,0.069112,0.069085,0.069144,0.069056,0.068788,0.068644,0.068607,0.068987,0.069268,0.069562,0.069456,0.069067,0.068796,0.068499,0.068653,0.068837,0.068973,0.069062,0.068875,0.068903,0.068769,0.068836,0.069021,0.069217,0.069392,0.069279,0.069313,0.069215,0.069009,0.069066,0.069276,0.069701,0.069653,0.069565,0.069354,0.069313,0.069709,0.070053,0.070308,0.070168,0.069891,0.069737,0.069609,0.069656,0.069611,0.069868,0.070134,0.070132,0.070026,0.069586,0.069531,0.069491,0.069877,0.070237,0.070311,0.070239,0.070067,0.070075,0.070145,0.070225,0.070548,0.070761,0.070973,0.070601,0.07016,0.069795,0.069416,0.069607,0.0699,0.070257,0.070374,0.070256,0.070022,0.0697,0.069663,0.069563,0.069666,0.069699,0.069618,0.069609,0.069257,0.069022,0.068853,0.069188,0.069771,0.069934,0.069876,0.0693,0.068758,0.068502,0.068512,0.069008,0.069226,0.069359,0.069062,0.068671,0.068443,0.068251,0.068501,0.068831,0.069245,0.069482,0.069551,0.069394,0.068864,0.068642,0.068534,0.068792,0.069157,0.069233,0.06915,0.068704,0.068507,0.068379,0.068582,0.06901,0.069222,0.069388,0.069168,0.068977,0.06897,0.069023,0.06945,0.069683,0.06997,0.069921,0.069704,0.069675,0.069472,0.069674,0.069695,0.069772,0.069707,0.069468,0.069421,0.069311,0.069461,0.069485,0.069704,0.070015,0.070036,0.070125,0.06993,0.069897,0.069843,0.069666,0.069823,0.069875,0.070047,0.069955,0.069803,0.069751,0.069611,0.069998,0.070352,0.07061,0.070449,0.069941,0.069701,0.069313,0.069368,0.069694,0.070158,0.070489,0.070283,0.069917,0.069322,0.068995,0.069133,0.069458,0.06978,0.069646,0.069404,0.068969,0.068742,0.068663,0.068691,0.06907,0.069201,0.069354,0.069281,0.069062,0.068868,0.068592,0.068851,0.069194,0.069476,0.069407,0.069059,0.068926,0.068632,0.068843,0.068887,0.068881,0.068939,0.068768,0.068721,0.068487,0.068466,0.06856,0.068741,0.069105,0.069091,0.069045,0.068872,0.068708,0.068781,0.068927,0.069414,0.069737,0.069893,0.069665,0.069195,0.069046,0.068988,0.069401,0.069845,0.070184,0.070366,0.06992,0.069519,0.069207,0.069558,0.070105,0.070378,0.070431,0.069925,0.069577,0.069317,0.069297,0.069681,0.070112,0.070492,0.070298,0.070021,0.069665,0.069475,0.069709,0.069877,0.070428,0.070654,0.070674,0.070409,0.069866,0.069526,0.069343,0.069887,0.070282,0.070425,0.070261,0.069707,0.069484,0.069088,0.068987,0.069151,0.069345,0.069674,0.069543,0.069388,0.069186,0.069097,0.069378,0.069487,0.069622,0.069459,0.069313,0.069207,0.069068,0.069178,0.06925,0.069353,0.06917,0.068782,0.068427,0.068095,0.068336,0.068447,0.068827,0.069055,0.068927,0.068826,0.068522,0.068579,0.068729,0.068957,0.069174,0.069206,0.069312,0.069072,0.068867,0.068672,0.068517,0.06879,0.069042,0.069472,0.069536,0.069432,0.06931,0.069217,0.069432,0.069603,0.069872,0.07003,0.069795,0.069647,0.069423,0.069614,0.069669,0.069945,0.070261,0.070302,0.070412,0.070169,0.070041,0.069891,0.069979,0.070368,0.070568,0.070825,0.07061,0.070385,0.070088,0.069775,0.069889,0.069977,0.070371,0.07046,0.070181,0.069948,0.069711,0.069799,0.069935,0.070231,0.0704,0.070273,0.070252,0.069956,0.069928,0.06973,0.069628,0.069743,0.069724,0.069784,0.069632,0.069426,0.069308,0.069261,0.069543,0.069548,0.069665,0.069332,0.068902,0.068629,0.068596,0.069033,0.069393,0.069628,0.069493,0.068956,0.068543,0.068256,0.068468,0.068766,0.068915,0.069031,0.068866,0.068856,0.068656,0.06849,0.068285,0.068224,0.068473,0.068619,0.068962,0.068997,0.06888,0.068739,0.068717,0.069049,0.069012,0.068952,0.068838,0.068881,0.069134,0.069056,0.069198,0.069258,0.069526,0.069705,0.069465,0.069248,0.068925,0.069209,0.069665,0.070127,0.070303,0.069892,0.069516,0.069149,0.069143,0.069471,0.069936,0.070463,0.070515,0.070342,0.070117,0.070051,0.070136,0.070099
